model,cand_id,status,sample_dir,b,subject,test_path,test_method_count_llm,test_method_count_human,test_method_name_overlap,test_method_name_jaccard,added_test_count_llm,added_test_count_human,added_test_overlap,added_test_name_jaccard,deleted_test_count_llm,deleted_test_count_human,deleted_test_overlap,deleted_test_name_jaccard,modified_test_count_llm,modified_test_count_human,modified_test_overlap,modified_test_name_jaccard,assert_count_llm,assert_count_human,assert_count_ratio,assert_type_distribution_llm,assert_type_distribution_human,assert_type_jaccard,exception_assert_count_llm,exception_assert_count_human,added_tests_llm,added_tests_human,deleted_tests_llm,deleted_tests_human,modified_tests_llm,modified_tests_human,error
gpt-5.5,497,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand497_00e530042f48,00e530042f481d1000be27584cf05be939a42bb0,[LANG-1745] RandomStringUtils.random() with a negative character index should throw IllegalArgumentException (#1247),src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,24,24,24,1.0000,6,6,6,1.0000,1,1,1,1.0000,0,0,0,1.0000,100,100,1.0000,"{""assertEquals"": 22, ""assertFalse"": 12, ""assertNotEquals"": 3, ""assertNotNull"": 1, ""assertThat"": 20, ""assertThrows"": 18, ""assertTrue"": 23, ""fail"": 1}","{""assertEquals"": 22, ""assertFalse"": 12, ""assertNotEquals"": 3, ""assertNotNull"": 1, ""assertThat"": 20, ""assertThrows"": 18, ""assertTrue"": 23, ""fail"": 1}",1.0000,18,18,"[""testExceptionsRandom"", ""testExceptionsRandomAlphabetic"", ""testExceptionsRandomAscii"", ""testExceptionsRandomGraph"", ""testExceptionsRandomNumeric"", ""testExceptionsRandomPrint""]","[""testExceptionsRandom"", ""testExceptionsRandomAlphabetic"", ""testExceptionsRandomAscii"", ""testExceptionsRandomGraph"", ""testExceptionsRandomNumeric"", ""testExceptionsRandomPrint""]","[""testExceptions""]","[""testExceptions""]",[],[],
gpt-5.5,498,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand498_055c20ab9820,055c20ab982090d48cf216e3a37055d2e668c538,[LANG-1529] Deprecate org.apache.commons.lang3.ArrayUtils.removeAllOccurences(*) for org.apache.commons.lang3.ArrayUtils.removeAllOccurrences(*).,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,328,328,328,1.0000,0,0,0,1.0000,0,0,0,1.0000,1,1,1,1.0000,1950,1950,1.0000,"{""assertArrayEquals"": 100, ""assertEquals"": 1187, ""assertFalse"": 200, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 80, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 251}","{""assertArrayEquals"": 100, ""assertEquals"": 1187, ""assertFalse"": 200, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 80, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 251}",1.0000,19,19,[],[],[],[],"[""testShuffleBoolean""]","[""testShuffleBoolean""]",
gpt-5.5,499,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand499_09c662429ba4,09c662429ba43ccadb1f16cfae82b23458ec5c1d,Add fluent-style ArrayUtils.sort(Object[]).,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,332,332,332,1.0000,0,0,0,1.0000,0,0,0,1.0000,0,0,0,1.0000,3280,3280,1.0000,"{""assertArrayEquals"": 111, ""assertEquals"": 1197, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 737}","{""assertArrayEquals"": 111, ""assertEquals"": 1197, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 737}",1.0000,19,19,[],[],[],[],[],[],
gpt-5.5,500,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand500_0e2ebd347c4a,0e2ebd347c4a4afd6c4cf539678d2a23d3df9570,[LANG-1541] ArrayUtils.contains() and indexOf() fails to handle Double.NaN #647.,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,334,334,334,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,3286,3286,1.0000,"{""assertArrayEquals"": 111, ""assertEquals"": 1200, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 740}","{""assertArrayEquals"": 111, ""assertEquals"": 1200, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 740}",1.0000,19,19,"[""testContainsDoubleNaN"", ""testIndexOfDoubleNaN""]","[""testContainsDoubleNaN"", ""testIndexOfDoubleNaN""]",[],[],[],[],
gpt-5.5,501,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand501_0f211efaf122,0f211efaf1228c3371b2a81de095661a94907f5e,org.apache.commons.lang3.concurrent.AtomicSafeInitializer.get() can spin internally if the FailableSupplier given to org.apache.commons.lang3.concurrent.AbstractConcurrentInitializer.AbstractBuilder.setInitializer(FailableSupplier) throws a RuntimeException,src/test/java/org/apache/commons/lang3/concurrent/AtomicSafeInitializerTest.java,4,4,4,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,11,11,1.0000,"{""assertEquals"": 5, ""assertNull"": 2, ""assertThrows"": 4}","{""assertEquals"": 5, ""assertNull"": 2, ""assertThrows"": 4}",1.0000,4,4,"[""testInitializerThrowsChecked"", ""testInitializerThrowsUnchecked""]","[""testInitializerThrowsChecked"", ""testInitializerThrowsUnchecked""]",[],[],[],[],
gpt-5.5,502,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand502_16d587d73c51,16d587d73c51c772495d95f9aa3aa14782eff355,Add support for detection of Aarch64.,src/test/java/org/apache/commons/lang3/ArchUtilsTest.java,5,5,5,1.0000,0,0,0,1.0000,0,0,0,1.0000,2,2,2,1.0000,66,66,1.0000,"{""assertEquals"": 2, ""assertEqualsArchNotNull"": 8, ""assertEqualsTypeNotNull"": 8, ""assertFalse"": 11, ""assertNotEquals"": 2, ""assertNotEqualsArchNotNull"": 8, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 1, ""assertTrue"": 13}","{""assertEquals"": 2, ""assertEqualsArchNotNull"": 8, ""assertEqualsTypeNotNull"": 8, ""assertFalse"": 11, ""assertNotEquals"": 2, ""assertNotEqualsArchNotNull"": 8, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 1, ""assertTrue"": 13}",1.0000,0,0,[],[],[],[],"[""testArch"", ""testIs64BitJVM""]","[""testArch"", ""testIs64BitJVM""]",
gpt-5.5,503,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand503_1903d88e0b21,1903d88e0b214fa369fe0c49c71e4c3b480f2f7d,Add Processor.Type.getLabel() and Processor.toString(),src/test/java/org/apache/commons/lang3/ArchUtilsTest.java,6,6,6,1.0000,1,1,1,1.0000,0,0,0,1.0000,1,1,1,1.0000,70,70,1.0000,"{""assertEquals"": 2, ""assertEqualsArchNotNull"": 8, ""assertEqualsTypeNotNull"": 8, ""assertFalse"": 12, ""assertNotEquals"": 3, ""assertNotEqualsArchNotNull"": 8, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 2, ""assertTrue"": 14}","{""assertEquals"": 2, ""assertEqualsArchNotNull"": 8, ""assertEqualsTypeNotNull"": 8, ""assertFalse"": 12, ""assertNotEquals"": 3, ""assertNotEqualsArchNotNull"": 8, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 2, ""assertTrue"": 14}",1.0000,0,0,"[""testTypeLabels""]","[""testTypeLabels""]",[],[],"[""testGetProcessor""]","[""testGetProcessor""]",
gpt-5.5,504,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand504_2188eb0e2e15,2188eb0e2e15431b7c4a65f7168392c888f0ecd1,"Add Validate.isTrue(boolean, Supplier<String>)",src/test/java/org/apache/commons/lang3/ValidateTest.java,93,93,93,1.0000,0,0,0,1.0000,0,0,0,1.0000,1,1,1,1.0000,254,254,1.0000,"{""assertEquals"": 114, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertSame"": 22, ""assertThrows"": 115, ""assertTrue"": 1}","{""assertEquals"": 114, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertSame"": 22, ""assertThrows"": 115, ""assertTrue"": 1}",1.0000,115,115,[],[],[],[],"[""shouldThrowExceptionWithDoubleInsertedIntoTemplateMessageForFalseExpression""]","[""shouldThrowExceptionWithDoubleInsertedIntoTemplateMessageForFalseExpression""]",
gpt-5.5,505,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand505_3935fa2f193a,3935fa2f193a0cc652300677beeb61b535eedf4c,"Add ExceptionUtils.asRuntimeException(T), and deprecate rethrow(T)",src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,64,64,64,1.0000,2,2,2,1.0000,1,1,1,1.0000,0,0,0,1.0000,294,294,1.0000,"{""assertArrayEquals"": 1, ""assertEquals"": 148, ""assertFalse"": 11, ""assertNotNull"": 1, ""assertNull"": 40, ""assertSame"": 68, ""assertThrows"": 11, ""assertTrue"": 14}","{""assertArrayEquals"": 1, ""assertEquals"": 148, ""assertFalse"": 11, ""assertNotNull"": 1, ""assertNull"": 40, ""assertSame"": 68, ""assertThrows"": 11, ""assertTrue"": 14}",1.0000,11,11,"[""testAsRuntimeException"", ""testRethrow""]","[""testAsRuntimeException"", ""testRethrow""]","[""testThrow""]","[""testThrow""]",[],[],
gpt-5.5,506,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand506_3bda8be03638,3bda8be03638b5248df2252832388775601692ff,"Add fluent-style ArrayUtils.sort(Object[], Comparable).",src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,334,334,334,1.0000,0,0,0,1.0000,0,0,0,1.0000,0,0,0,1.0000,3287,3287,1.0000,"{""assertArrayEquals"": 111, ""assertEquals"": 1201, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 740}","{""assertArrayEquals"": 111, ""assertEquals"": 1201, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 740}",1.0000,19,19,[],[],[],[],[],[],
gpt-5.5,507,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand507_3d7e9d964d26,3d7e9d964d26053b94370e95afc8453923e3c672,"Add ObjectUtils.toString(Supplier<Object>, Supplier<String>)",src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,57,57,57,1.0000,3,3,3,1.0000,2,2,2,1.0000,0,0,0,1.0000,283,283,1.0000,"{""assertArrayEquals"": 1, ""assertEquals"": 86, ""assertFalse"": 42, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertNull"": 27, ""assertSame"": 30, ""assertThrows"": 24, ""assertTrue"": 68, ""fail"": 1}","{""assertArrayEquals"": 1, ""assertEquals"": 86, ""assertFalse"": 42, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertNull"": 27, ""assertSame"": 30, ""assertThrows"": 24, ""assertTrue"": 68, ""fail"": 1}",1.0000,24,24,"[""testToString_Object_String"", ""testToString_String_Supplier"", ""testToString_Supplier_Supplier""]","[""testToString_Object_String"", ""testToString_String_Supplier"", ""testToString_Supplier_Supplier""]","[""testToString_ObjectString"", ""testToString_SupplierString""]","[""testToString_ObjectString"", ""testToString_SupplierString""]",[],[],
gpt-5.5,508,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand508_4949adec480d,4949adec480ddccdee4f7d09231e85e84fec00a1,Add ReflectionDiffBuilder.Builder,src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,13,13,13,1.0000,2,2,2,1.0000,0,0,0,1.0000,2,2,2,1.0000,19,19,1.0000,"{""assertEquals"": 15, ""assertNotNull"": 4}","{""assertEquals"": 15, ""assertNotNull"": 4}",1.0000,0,0,"[""testGetExcludeFieldNamesWithNullExcludedFieldNamesCtor"", ""testGetExcludeFieldNamesWithNullValuesInExcludedFieldNamesCtor""]","[""testGetExcludeFieldNamesWithNullExcludedFieldNamesCtor"", ""testGetExcludeFieldNamesWithNullValuesInExcludedFieldNamesCtor""]",[],[],"[""testGetExcludeFieldNamesWithNullExcludedFieldNames"", ""testGetExcludeFieldNamesWithNullValuesInExcludedFieldNames""]","[""testGetExcludeFieldNamesWithNullExcludedFieldNames"", ""testGetExcludeFieldNamesWithNullValuesInExcludedFieldNames""]",
gpt-5.5,509,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand509_5c6de5a7a022,5c6de5a7a0226b96e839381cc4ff96eb66fd5295,Add and use null-safe Streams.of(T[]).,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,8,8,8,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,35,35,1.0000,"{""assertAll"": 2, ""assertEquals"": 14, ""assertEvenNumbers"": 3, ""assertNotNull"": 1, ""assertThat"": 8, ""assertThrows"": 7}","{""assertAll"": 2, ""assertEquals"": 14, ""assertEvenNumbers"": 3, ""assertNotNull"": 1, ""assertThat"": 8, ""assertThrows"": 7}",1.0000,7,7,"[""testOf""]","[""testOf""]",[],[],[],[],
gpt-5.5,510,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand510_64d6a28a12d9,64d6a28a12d99a02e41cdd746ec0df221c93bcea,Comment: Remove unnecessary Latin acronym,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,120,120,120,1.0000,0,0,0,1.0000,0,0,0,1.0000,0,0,0,1.0000,738,738,1.0000,"{""assertCreateNumberZero"": 7, ""assertEquals"": 551, ""assertFalse"": 30, ""assertInstanceOf"": 41, ""assertNotNull"": 5, ""assertNull"": 7, ""assertThrows"": 42, ""assertTrue"": 55}","{""assertCreateNumberZero"": 7, ""assertEquals"": 551, ""assertFalse"": 30, ""assertInstanceOf"": 41, ""assertNotNull"": 5, ""assertNull"": 7, ""assertThrows"": 42, ""assertTrue"": 55}",1.0000,42,42,[],[],[],[],[],[],
gpt-5.5,511,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand511_7e3571e7e2c6,7e3571e7e2c6d96f8c491b75b876162687d800c9,Add JavaVersion.JAVA_27,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,24,24,24,1.0000,0,0,0,1.0000,0,0,0,1.0000,2,2,2,1.0000,1851,1851,1.0000,"{""assertEquals"": 12, ""assertFalse"": 1206, ""assertNotNull"": 10, ""assertNull"": 1, ""assertTrue"": 622}","{""assertEquals"": 12, ""assertFalse"": 1206, ""assertNotNull"": 10, ""assertNull"": 1, ""assertTrue"": 622}",1.0000,0,0,[],[],[],[],"[""testIsJavaVersionAtLeast"", ""testIsJavaVersionAtMost""]","[""testIsJavaVersionAtLeast"", ""testIsJavaVersionAtMost""]",
gpt-5.5,512,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand512_7f7c3d63c895,7f7c3d63c895d52fafd602459e269b92a6c93791,Add ObjectUtils.identityHashCodeHex(Object).,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,55,55,55,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,238,238,1.0000,"{""assertArrayEquals"": 1, ""assertEquals"": 83, ""assertFalse"": 34, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertNull"": 23, ""assertSame"": 30, ""assertThrows"": 24, ""assertTrue"": 38, ""fail"": 1}","{""assertArrayEquals"": 1, ""assertEquals"": 83, ""assertFalse"": 34, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertNull"": 23, ""assertSame"": 30, ""assertThrows"": 24, ""assertTrue"": 38, ""fail"": 1}",1.0000,24,24,"[""testHashCodeHex"", ""testIdentityHashCodeHex""]","[""testHashCodeHex"", ""testIdentityHashCodeHex""]",[],[],[],[],
gpt-5.5,513,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand513_86c76dd5ea04,86c76dd5ea04d1881a52d79113d6dbb1d57c38a6,LANG-1107 Fix parsing edge cases in FastDateParser,src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java,34,34,34,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,63,63,1.0000,"{""assertEquals"": 54, ""assertFalse"": 2, ""assertTrue"": 3, ""fail"": 4}","{""assertEquals"": 54, ""assertFalse"": 2, ""assertTrue"": 3, ""fail"": 4}",1.0000,1,1,"[""testTimeZoneStrategyPattern""]","[""testTimeZoneStrategyPattern""]",[],[],[],[],
gpt-5.5,515,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand515_8e1df6b9bf6a,8e1df6b9bf6afc0e3f3a99d4d99bb9d78d148c81,"Add ComparableUtils.max(A, A) and ComparableUtils.min(A, A).",src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,16,16,16,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,53,53,1.0000,"{""assertEquals"": 20, ""assertFalse"": 17, ""assertTrue"": 16}","{""assertEquals"": 20, ""assertFalse"": 17, ""assertTrue"": 16}",1.0000,0,0,"[""testMax"", ""testMin""]","[""testMax"", ""testMin""]",[],[],[],[],
gpt-5.5,516,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand516_9b383f3fadcc,9b383f3fadccab020874aa5c69704790e03c4f4f,Add org.apache.commons.lang3.SystemProperties.isPropertySet(String),src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,54,54,54,1.0000,2,2,2,1.0000,0,0,0,1.0000,1,1,1,1.0000,285,285,1.0000,"{""assertDoesNotThrow"": 197, ""assertEquals"": 24, ""assertFalse"": 5, ""assertNotNull"": 43, ""assertNull"": 15, ""assertTrue"": 1}","{""assertDoesNotThrow"": 197, ""assertEquals"": 24, ""assertFalse"": 5, ""assertNotNull"": 43, ""assertNull"": 15, ""assertTrue"": 1}",1.0000,0,0,"[""testIsPropertySet"", ""testIsPropertySetEdges""]","[""testIsPropertySet"", ""testIsPropertySetEdges""]",[],[],"[""testGetPropertyStringString""]","[""testGetPropertyStringString""]",
gpt-5.5,517,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand517_9f89fd4626bb,9f89fd4626bbb4e34a905835e397bcffbad59307,LANG-740: Implementation of a Memomizer (closes #203),src/test/java/org/apache/commons/lang3/concurrent/MemoizerTest.java,6,6,6,1.0000,0,0,0,1.0000,0,0,0,1.0000,6,6,6,1.0000,6,6,1.0000,"{""assertEquals"": 3, ""fail"": 3}","{""assertEquals"": 3, ""fail"": 3}",1.0000,4,4,[],[],[],[],"[""testDefaultBehaviourNotToRecalculateExecutionExceptions"", ""testDoesNotRecalculateWhenSetToFalse"", ""testDoesRecalculateWhenSetToTrue"", ""testOnlyCallComputableOnceIfDoesNotThrowException"", ""testWhenComputableThrowsError"", ""testWhenComputableThrowsRuntimeException""]","[""testDefaultBehaviourNotToRecalculateExecutionExceptions"", ""testDoesNotRecalculateWhenSetToFalse"", ""testDoesRecalculateWhenSetToTrue"", ""testOnlyCallComputableOnceIfDoesNotThrowException"", ""testWhenComputableThrowsError"", ""testWhenComputableThrowsRuntimeException""]",
gpt-5.5,518,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand518_a410aab65159,a410aab6515931489dc2594d4e0f0ecac2c66071,[LANG-1427] Add API org.apache.commons.lang3.SystemUtils.isJavaVersionAtMost(JavaVersion),src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,18,18,18,1.0000,1,1,1,1.0000,0,0,0,1.0000,1,1,1,1.0000,381,381,1.0000,"{""assertEquals"": 7, ""assertFalse"": 266, ""assertNotNull"": 6, ""assertNull"": 1, ""assertTrue"": 101}","{""assertEquals"": 7, ""assertFalse"": 266, ""assertNotNull"": 6, ""assertNull"": 1, ""assertTrue"": 101}",1.0000,0,0,"[""testIsJavaVersionAtMost""]","[""testIsJavaVersionAtMost""]",[],[],"[""testIsJavaVersionAtLeast""]","[""testIsJavaVersionAtLeast""]",
gpt-5.5,519,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand519_a752091be667,a752091be667ed09ddd4d5ca28339067f713e902,Add and use org.apache.commons.lang3.SystemProperties.getJavaSpecificationVersion(Supplier<String>),src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,47,47,47,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,69,69,1.0000,"{""assertDoesNotThrow"": 5, ""assertEquals"": 10, ""assertFalse"": 2, ""assertNotNull"": 43, ""assertNull"": 9}","{""assertDoesNotThrow"": 5, ""assertEquals"": 10, ""assertFalse"": 2, ""assertNotNull"": 43, ""assertNull"": 9}",1.0000,0,0,"[""testGetJavaSpecificationVersionSupplier""]","[""testGetJavaSpecificationVersionSupplier""]",[],[],[],[],
gpt-5.5,520,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand520_ab1424015085,ab1424015085472b2d3865668e370aec8a102331,LANG-977: NumericEntityEscaper incorrectly encodes supplementary characters. Thanks to Chris Karcher.,src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,26,26,26,1.0000,0,0,0,1.0000,0,0,0,1.0000,6,6,6,1.0000,139,139,1.0000,"{""assertEquals"": 85, ""assertEscapeJava"": 17, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertTrue"": 4, ""assertUnescapeJava"": 12, ""fail"": 19}","{""assertEquals"": 85, ""assertEscapeJava"": 17, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertTrue"": 4, ""assertUnescapeJava"": 12, ""fail"": 19}",1.0000,0,0,[],[],[],[],"[""testEscapeCsvString"", ""testEscapeCsvWriter"", ""testEscapeXmlSupplementaryCharacters"", ""testUnescapeCsvString"", ""testUnescapeCsvWriter"", ""testUnescapeXmlSupplementaryCharacters""]","[""testEscapeCsvString"", ""testEscapeCsvWriter"", ""testEscapeXmlSupplementaryCharacters"", ""testUnescapeCsvString"", ""testUnescapeCsvWriter"", ""testUnescapeXmlSupplementaryCharacters""]",
gpt-5.5,521,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand521_c2260f094d78,c2260f094d78c236bb8a2e3e153d422c7d7ad6bf,[LANG-1772] Restrict size of cache to prevent overflow errors (#1379),src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,28,28,28,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,144,144,1.0000,"{""assertEquals"": 49, ""assertNotEquals"": 14, ""assertNotNull"": 1, ""assertThrows"": 34, ""assertTrue"": 45, ""fail"": 1}","{""assertEquals"": 49, ""assertNotEquals"": 14, ""assertNotNull"": 1, ""assertThrows"": 34, ""assertTrue"": 45, ""fail"": 1}",1.0000,34,34,"[""testHugeStrings""]","[""testHugeStrings""]",[],[],[],[],
gpt-5.5,522,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand522_c290aebffa83,c290aebffa83b382a24d74117755904017f82b7c,"Add and use MethodUtils.getMethodObject(Class<?>, String, Class<?>...)",src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,44,44,44,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,216,216,1.0000,"{""assertArrayEquals"": 8, ""assertEquals"": 128, ""assertFalse"": 2, ""assertNotNull"": 15, ""assertNotSame"": 1, ""assertNull"": 19, ""assertSame"": 4, ""assertThat"": 3, ""assertThrows"": 28, ""assertTrue"": 8}","{""assertArrayEquals"": 8, ""assertEquals"": 128, ""assertFalse"": 2, ""assertNotNull"": 15, ""assertNotSame"": 1, ""assertNull"": 19, ""assertSame"": 4, ""assertThat"": 3, ""assertThrows"": 28, ""assertTrue"": 8}",1.0000,28,28,"[""testGetMethodObject""]","[""testGetMethodObject""]",[],[],[],[],
