model,cand_id,sample_dir,b,subject,selector,generated,update_exit_code,run_exit_code,maven_returncode,status,failure_category,failure_detail
gpt-5.5,340,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand340_80e6a67649ec,80e6a67649ec10d67f5a574c8e93248615c347ca,Add CalendarUtils.toLocalDate() #725,CalendarUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,341,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand341_82cc24437f43,82cc24437f43d07880d8883229477735431e5d02,LANG-1272: Added shuffle methods to ArrayUtils,ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,342,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand342_864721d54b8b,864721d54b8b372808b098e13120abe5c22fb9b1,[LANG-1228] Prefer Throwable.getCause() in ExceptionUtils.getCause() (closes #139),ExceptionUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,343,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand343_876543f6ccfa,876543f6ccfaade38887908acf0bdb4a7c070473,Add JavaVersion.JAVA_17 now that Java 17-ea is out.,JavaVersionTest,True,0,0,0,maven_pass,,
gpt-5.5,344,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand344_8a4d1b82f8d5,8a4d1b82f8d5556c866701b556d78fd3e2d4d88a,"Add EnumUtils.getEnumMap(Class, Function). #730.",EnumUtilsTest,True,0,1,1,maven_fail,compile_error,"commons/lang3/EnumUtilsTest.java:[48,1] class Month is public, should be declared in a file named Month.java [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,345,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand345_8a7b0da6fc78,8a7b0da6fc783127f8272d955d9f06f1966949ec,"org.apache.commons.lang3.reflect.MethodUtils.getMethodObject(Class<?>, String, Class<?>...) now returns null instead of throwing a NullPointerException, as it does for other exception types",MethodUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,346,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand346_8aa1b44ada75,8aa1b44ada759e7948f87f55bb29ab87b5eb5469,LANG-1092: Wrong formating of time zones with daylight saving time in FastDatePrinter,FastDatePrinterTest,True,0,0,0,maven_pass,,
gpt-5.5,347,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand347_8b62c114cfc5,8b62c114cfc5fd347bd8cb5a391fdfa8cb539435,[LANG-1385] NumberUtils.createNumber() throws StringIndexOutOfBoundsException instead of NumberFormatException.,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,348,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand348_8cc6363673bb,8cc6363673bbcbff0777dc20343d207a443eed4a,Fix NullPointerExceptions in org.apache.commons.lang3.compare.ComparableUtils.ComparableCheckBuilder,ComparableUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,349,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand349_8cd2339a9788,8cd2339a9788cf2c6e44b6761d3a19259fbe1df3,"Applying Eli Lindsey's patch to Yaniv Kunda's report in LANG-936 that StringUtils.getLevensteinDistance(String, String, int) gave the wrong answer when the int threshold is near Integer.MAX_VALUE",StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,350,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand350_8d601ab71228,8d601ab71228f7c3dff950540e7ee6e4043e9053,"LANG-1258: Add ArrayUtils#toStringArray(Object[], String) method (and minimal clean-up of ArrayUtils#toStringArray(Object[]))",ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,351,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand351_8e05b7141a8f,8e05b7141a8fc302b35f412834d660f234a10648,Make ArrayFill null-safe,ArrayFillTest,True,0,0,0,maven_pass,,
gpt-5.5,352,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand352_8e1f5a9aca4a,8e1f5a9aca4afc662503474fae41434f75d5021b,Add EnumSet.stream(Class),EnumUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,353,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand353_8ea0c0284810,8ea0c0284810bd6ec00f608be31abd20dbd4b72b,LANG-915: Wrong locale handling in LocaleUtils.toLocale(). Thanks to Sergio Fernández,LocaleUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,354,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand354_8eef2fc92229,8eef2fc92229e47889e66774edd3df0a9f6d6281,Add Pair.accept(FailableBiConsumer),PairTest,True,0,0,0,maven_pass,,
gpt-5.5,355,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand355_911fbb9352f0,911fbb9352f029dd02971eebdbf7d9cffc7f9175,Add ExceptionUtils.getRootCauseStackTraceList(Throwable),ExceptionUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,356,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand356_9384d0fb583c,9384d0fb583c7a26f5eed8b6f586dc8e24f0dc49,Add org.apache.commons.lang3.SystemProperties.getLineSeparator(Supplier<String>),SystemPropertiesTest,True,0,0,0,maven_pass,,
gpt-5.5,357,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand357_9397608dd35a,9397608dd35a335d5e14813c0923f9419782980a,LANG-971 NumberUtils#isNumber(String) fails to reject invalid Octal numbers,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,358,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand358_944d6e10a47d,944d6e10a47d1f662b7bda5fd712dfb5440a36cf,Refactor and add RegExUtils.dotAll() and dotAllMatcher(),RegExUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,359,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand359_94f612b31fd9,94f612b31fd934c17850b9a1c8f1eded2cbdc842,[LANG-1764] Several hash collisions in Fraction class,FractionTest,True,0,0,0,maven_pass,,
gpt-5.5,360,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand360_97e572cb7e10,97e572cb7e104b09573bba1881a764d9bac81bc8,[LANG-1802] Fix collision in CharRange.hashCode(),CharRangeTest,True,0,0,0,maven_pass,,
gpt-5.5,361,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand361_97fb6a23e02d,97fb6a23e02d67cc52506e819363d3781f33c1b3,Add SystemUtils.getJavaIoTmpDirPath(),SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,362,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand362_9a313ed46073,9a313ed4607336e025ce34575fdb2006c709524f,Add SystemProperties constants for system properties as of Java 22.,SystemPropertiesTest,True,0,0,0,maven_pass,,
gpt-5.5,363,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand363_9bc57f7fed72,9bc57f7fed72c09468588f2f5ac5d5d503bc845c,"Add RegExUtils.dotAllMatcher(String, CharSequence) and deprecate RegExUtils.dotAllMatcher(String, String)",RegExUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,364,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand364_9bd439b4e0aa,9bd439b4e0aa69050ef1baa537e552fa4620e5d4,LANG-1229: Performance regression due to cyclic hashCode guard,HashCodeBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,365,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand365_9be39c4a7aa7,9be39c4a7aa7a9a0e3e9cbf29c85884623a9fa4f,Add Streams.of(Iterable<E>),StreamsTest,True,0,0,0,maven_pass,,
gpt-5.5,366,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand366_9bf6b2fb4170,9bf6b2fb41704f3a3eadd4816bdff3c4ec24604e,Make Validate.isAssignableFrom() check null inputs.,ValidateTest,True,0,0,0,maven_pass,,
gpt-5.5,367,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand367_9d6a4be2f1ff,9d6a4be2f1ff331e51daa807fb5b81473d645f73,LocaleUtils.availableLocaleSet() uses predictable iteration order,LocaleUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,368,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand368_9e6383cb217b,9e6383cb217bb0d8e615eaea4b3d46446e8cc536,Add SystemUtils.IS_JAVA_16.,SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,369,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand369_9f7d3b5ec3aa,9f7d3b5ec3aab40ee404a652495848213a608f01,Fix `WordUtils.wrap` for `wrapOn` matches different from one character (#1655),WordUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,370,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand370_a01471c196db,a01471c196dba90dc1c4cb83ad3aab9f5cf07698,[LANG-1759] SerializationUtils.clone(Object) throws ClassCastException when called with a Serializable lambda,SerializationUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,371,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand371_a08ec31dbf21,a08ec31dbf212a033953dc6916a743dccbb93e37,Fixes LANG-1292: WordUtils.wrap throws StringIndexOutOfBoundsException,WordUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,372,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand372_a11351107ed7,a11351107ed7ce1b3a903e52c422156b25fa2061,"[LANG-1044] Add method org.apache.commons.lang3.reflect.MethodUtils.invokeExactMethod(Object, String)</action> [LANG-1045] Add method org.apache.commons.lang3.reflect.MethodUtils.invokeMethod(Object, String)</action>",MethodUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,373,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand373_a2b2b35ac3b9,a2b2b35ac3b969686c647e57f5ca3bacc63f2c56,[LANG-1646] NumberUtils to return requested floating point type for zero,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,374,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand374_a3de60835eb2,a3de60835eb20ddc38f7635f1c0bd94b21801457,"<action issue=""LANG-962"" type=""add"" dev=""ggregory"">Add SerializationUtils.roundtrip(T extends Serializable) to serialize then deserialize</action>",SerializationUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,375,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand375_a40b2a907a69,a40b2a907a69e51675d7d0502b2608833c4da343,LANG-1269: Wrong name or result of StringUtils#getJaroWinklerDistance (closes #198),StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,376,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand376_a4ba12e80c1b,a4ba12e80c1b82b814b0165704934ef182ad069f,"org.apache.commons.lang3.EnumUtils.getFirstEnumIgnoreCase(Class<E>, String, Function<E, String>, E) now returns the given default enum on null enumClass input",EnumUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,377,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand377_a5f9a0cc22e4,a5f9a0cc22e4626234a4d7b53bf357d61eb2478b,org.apache.commons.lang3.ClassUtils.getCanonicalName(String) now throws an IllegalArgumentException for array dimensions greater than 255,ClassUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,378,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand378_a606a0328ba4,a606a0328ba4b3061c5bc810a31418fa4251ea16,[LANG-1513] ObjectUtils: Get first non-null supplier value.,ObjectUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,379,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand379_a914a268ba9c,a914a268ba9c3ddc852bcfb0da680ae1103072dd,[LANG-1505] Add StopWatch convenience APIs to format times and create a simple instance.,StopWatchTest,True,0,0,0,maven_pass,,
gpt-5.5,380,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand380_aadbea734d78,aadbea734d78e8d535d3a5837643336ca1384bd2,LANG-921 - BooleanUtils.xor(boolean...) produces wrong results,BooleanUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,381,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand381_aadd8e172eb2,aadd8e172eb22fb593fbaa454075677656fad111,LANG-981 DurationFormatUtils#lexx does not detect unmatched quote char,DurationFormatUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,382,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand382_ab8caff3a352,ab8caff3a352fcf10563db44b85f7e8fb154e3a1,"Add ArrayUtils.nullTo(T[], T[])",ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,383,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand383_ae28edfbddde,ae28edfbddde9ed45fb0501ec6765a2af5c451f0,Add org.apache.commons.lang3.concurrent.locks.LockingVisitors.reentrantLockVisitor(Object),LockingVisitorsTest,True,0,0,0,maven_pass,,
gpt-5.5,384,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand384_af1598229fca,af1598229fca5808042ed20f50c36a4fe923c915,"[LANG-1757] NullPointerException in MethodUtils.getMatchingAccessibleMethod(Class<?>, String, Class<?>...)",MethodUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,385,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand385_b1d01fecee3b,b1d01fecee3b347b2488eb34bd33c90db0847399,[LANG-1479] Add Range.fit(T) to fit a value into a range.,RangeTest,True,0,0,0,maven_pass,,
gpt-5.5,386,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand386_b2e66fe50ba8,b2e66fe50ba8af3986edc3d06a9dd3c8489cfd36,"Add EnumUtils.getFirstEnum(Class<E>, int, ToIntFunction<E>, E)",EnumUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,387,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand387_b31877a46009,b31877a46009d5ee52af9b5f737dabe241689931,LANG-1408: Rounding utilities for converting to BigDecimal,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,388,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand388_b46d417ef61b,b46d417ef61b69f2e4562e596d55466907d6933d,[LANG-1508] Add org.apache.commons.lang3.SystemUtils.getUserName().,SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,389,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand389_b5749b4f54b3,b5749b4f54b30c0c2050e456c12cfcf516434f13,LANG-456: HashCodeBuilder throws StackOverflowError in bidirectional navigable association. Thanks to Bob Fields who provides the inital patch. Thanks to Woosan Ko who wrote the final patch. Thanks to Bruno P. Kinoshita who updated the final patch so that it was easy to apply.,HashCodeBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,390,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand390_b6f72e73ee96,b6f72e73ee96feb63e17096933fd5b7f313fb77b,Add builders for LockingVisitors implementations,LockingVisitorsTest,True,0,0,0,maven_pass,,
gpt-5.5,391,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand391_b78295b4faca,b78295b4faca2fd26024a26ef4638b0dce5d40a3,LANG-999: Add fuzzy String matching logic to StringUtils. This also closes #20 from github. Thanks to Ben Ripkens.,StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,392,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand392_b7b52fc506ca,b7b52fc506ca531ce97c936b4b6d70f72a1125d3,Internal refactoring,ObjectUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,393,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand393_b877fb9abef4,b877fb9abef4a19eec9cc7329acbd433648b8f7b,LANG-1205: NumberUtils.createNumber() behaves inconsistently with NumberUtils.isNumber() This closes github #87 thanks to pbrose,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,394,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand394_b9f15bc007be,b9f15bc007be2bb0ba9633559482396e0352785a,Make LockVisitor.acceptReadLocked(FailableConsumer) null-safe,LockingVisitorsTest,True,0,0,0,maven_pass,,
gpt-5.5,395,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand395_ba7505d9a91b,ba7505d9a91be02088e1309f172f3dc55823c9c0,"LANG-1592: Correct implementation of RandomUtils.nextLong(long, long)",RandomUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,396,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand396_be370cd0ef13,be370cd0ef134bb44fde733e4ee91661a012dae5,Applying Thomas' patch from LANG-917 - fixing Arne Burmeister's reported exception when combining custom and choice formats,ExtendedMessageFormatTest,True,0,0,0,maven_pass,,
gpt-5.5,397,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand397_bf6ee5c56eb3,bf6ee5c56eb32bb572c240d765d542c048ec9565,LANG-948: Exception while using ExtendedMessageFormat and escaping braces. This fixes #19 from github. Thanks to Andrey Khobnya.,ExtendedMessageFormatTest,True,0,0,0,maven_pass,,
gpt-5.5,398,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand398_bfa3c06361fa,bfa3c06361fa7bfcf35f8b3136f48a46c2b2c241,Add CalendarUtils.toOffsetDateTime(Calendar),CalendarUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,399,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand399_c140fc8154e8,c140fc8154e8c680aad63239eaaaac14d85d5683,Add MutablePair.ofNonNull(Map.Entry),MutablePairTest,True,0,0,0,maven_pass,,
gpt-5.5,400,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand400_c26c72f8a8ee,c26c72f8a8ee9996bff2bf139eb42fc2c56e62d8,"Add ObjectUtils.toString(Object, Supplier<String>).",ObjectUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,401,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand401_c35a04102274,c35a04102274b330aa833030c15f722b00062812,LANG-1199: Fix implementation of StringUtils.getJaroWinklerDistance(),StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,402,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand402_c37a911d3a15,c37a911d3a1541adc25c8d76f717015b2266d123,LANG-1160: StringUtils#abbreviate should support 'custom ellipses' parameter (closes #195),StringUtilsTest,False,,,,merge_incomplete,merge_incomplete,
gpt-5.5,403,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand403_c3d65461a327,c3d65461a327b98ce5f582c45a48b6bb2b21d03d,LANG-1006: Add wrap (with String or char) to StringUtils. This closes PR #21 from github. Thanks to Thiago Andrade.,StringUtilsTest,True,0,0,0,maven_pass,,
